,image_id,Male,Gray_Hair,split
5075,138032.jpg,1,1,0
4604,124973.jpg,1,1,0
3971,107367.jpg,1,1,0
8339,073390.jpg,1,0,0
3475,094532.jpg,1,1,0
6039,164492.jpg,1,1,0
7577,178989.jpg,1,0,0
7042,189913.jpg,1,1,0
11956,035755.jpg,0,0,0
10778,174792.jpg,0,0,0
3453,093956.jpg,1,1,0
9432,165758.jpg,0,0,0
10056,196876.jpg,0,0,0
9619,028168.jpg,0,0,0
3790,103051.jpg,0,1,0
14440,025096.jpg,0,0,0
14094,070826.jpg,0,0,0
5078,138105.jpg,0,1,0
1086,029674.jpg,0,1,0
5566,151609.jpg,1,1,0
9045,017411.jpg,0,0,0
4230,114471.jpg,1,1,0
2247,063039.jpg,1,1,0
4522,122483.jpg,1,1,0
11015,135901.jpg,0,0,0
7785,092617.jpg,1,0,0
2318,064783.jpg,1,1,0
6384,171990.jpg,0,1,0
13959,022103.jpg,0,0,0
11726,160703.jpg,0,0,0
6180,167423.jpg,1,1,0
3151,086444.jpg,0,1,0
8889,011786.jpg,0,0,0
13379,079749.jpg,0,0,0
14201,032336.jpg,0,0,0
9580,115580.jpg,0,0,0
13053,200380.jpg,0,0,0
9990,157995.jpg,0,0,0
13577,012781.jpg,0,0,0
5864,160106.jpg,0,1,0
9777,106106.jpg,0,0,0
14420,176700.jpg,0,0,0
4852,131706.jpg,0,1,0
7335,200414.jpg,1,1,0
6986,187864.jpg,1,1,0
3197,087555.jpg,1,1,0
13302,108205.jpg,0,0,0
6808,182080.jpg,1,1,0
3968,107306.jpg,1,1,0
2454,068286.jpg,0,1,0
2631,073213.jpg,1,1,0
14494,113238.jpg,0,0,0
13664,174978.jpg,0,0,0
5655,154282.jpg,0,1,0
3995,107901.jpg,1,1,0
301,007756.jpg,1,1,0
14410,045319.jpg,0,0,0
2458,068383.jpg,1,1,0
3525,095781.jpg,1,1,0
2557,071054.jpg,0,1,0
4229,114463.jpg,1,1,0
6795,181761.jpg,1,1,0
11638,027849.jpg,0,0,0
7765,168449.jpg,1,0,0
10200,197328.jpg,0,0,0
11545,130525.jpg,0,0,0
1529,041902.jpg,1,1,0
633,017399.jpg,1,1,0
3654,099060.jpg,1,1,0
4010,108481.jpg,1,1,0
6804,182031.jpg,0,1,0
13206,084949.jpg,0,0,0
1473,040403.jpg,1,1,0
3980,107542.jpg,0,1,0
4536,123021.jpg,1,1,0
12215,179335.jpg,0,0,0
11259,176126.jpg,0,0,0
2902,079824.jpg,0,1,0
13791,031297.jpg,0,0,0
2312,064639.jpg,1,1,0
8835,012458.jpg,0,0,0
4530,122758.jpg,0,1,0
623,017019.jpg,1,1,0
12354,131234.jpg,0,0,0
7563,126850.jpg,1,0,0
8607,035768.jpg,1,0,0
11861,004882.jpg,0,0,0
108,002459.jpg,1,1,0
6091,165625.jpg,1,1,0
6313,170625.jpg,1,1,0
3388,092472.jpg,1,1,0
2255,063208.jpg,1,1,0
6382,171952.jpg,1,1,0
6137,166564.jpg,0,1,0
6989,187992.jpg,1,1,0
11588,161410.jpg,0,0,0
385,010103.jpg,1,1,0
3330,090548.jpg,1,1,0
535,014401.jpg,1,1,0
13399,194486.jpg,0,0,0
8526,198887.jpg,1,0,0
13622,064280.jpg,0,0,0
3452,093936.jpg,1,1,0
1676,046382.jpg,1,1,0
7965,153275.jpg,1,0,0
484,013135.jpg,1,1,0
11748,185908.jpg,0,0,0
13024,160485.jpg,0,0,0
10517,017869.jpg,0,0,0
1058,028937.jpg,0,1,0
2240,062732.jpg,1,1,0
4416,119550.jpg,1,1,0
3733,100849.jpg,1,1,0
5333,144948.jpg,0,1,0
6920,185707.jpg,1,1,0
2505,069771.jpg,1,1,0
10012,004097.jpg,0,0,0
13572,033911.jpg,0,0,0
6573,176759.jpg,1,1,0
2388,066654.jpg,1,1,0
98,002145.jpg,1,1,0
7823,002818.jpg,1,0,0
1206,033026.jpg,1,1,0
10408,070142.jpg,0,0,0
13312,126364.jpg,0,0,0
14421,078363.jpg,0,0,0
6021,164084.jpg,1,1,0
9139,185762.jpg,0,0,0
735,020456.jpg,1,1,0
9665,141377.jpg,0,0,0
14587,179742.jpg,0,0,0
8717,095127.jpg,0,0,0
14059,011287.jpg,0,0,0
4397,119088.jpg,1,1,0
11704,012176.jpg,0,0,0
5826,158893.jpg,1,1,0
5186,140996.jpg,1,1,0
4826,130849.jpg,0,1,0
5867,160149.jpg,1,1,0
11977,131534.jpg,0,0,0
9702,136301.jpg,0,0,0
12739,139838.jpg,0,0,0
10339,063685.jpg,0,0,0
10926,096753.jpg,0,0,0
7483,106490.jpg,1,0,0
11691,055797.jpg,0,0,0
12176,148009.jpg,0,0,0
4417,119584.jpg,1,1,0
7985,085768.jpg,1,0,0
4778,129630.jpg,1,1,0
8309,133422.jpg,1,0,0
8136,056189.jpg,1,0,0
14260,147908.jpg,0,0,0
9662,127679.jpg,0,0,0
2046,056823.jpg,1,1,0
7617,158744.jpg,1,0,0
3941,106781.jpg,1,1,0
4656,126283.jpg,1,1,0
11277,025774.jpg,0,0,0
9891,096943.jpg,0,0,0
2565,071293.jpg,1,1,0
3261,089022.jpg,1,1,0
7467,191958.jpg,1,0,0
8715,087603.jpg,0,0,0
11363,038564.jpg,0,0,0
10804,086563.jpg,0,0,0
4708,127586.jpg,1,1,0
1387,037835.jpg,1,1,0
13151,042615.jpg,0,0,0
12887,045699.jpg,0,0,0
826,022889.jpg,0,1,0
12372,121573.jpg,0,0,0
8305,142436.jpg,1,0,0
7874,122460.jpg,1,0,0
6018,164042.jpg,1,1,0
9576,136516.jpg,0,0,0
3986,107663.jpg,0,1,0
1247,033828.jpg,1,1,0
4577,124083.jpg,1,1,0
774,021426.jpg,0,1,0
7727,178677.jpg,1,0,0
10292,009517.jpg,0,0,0
2244,062934.jpg,1,1,0
1783,049276.jpg,1,1,0
1274,034565.jpg,1,1,0
13068,174809.jpg,0,0,0
6668,178749.jpg,1,1,0
3919,106188.jpg,1,1,0
10347,164877.jpg,0,0,0
43,000911.jpg,1,1,0
12383,060554.jpg,0,0,0
6133,166510.jpg,1,1,0
9953,186158.jpg,0,0,0
4865,132202.jpg,1,1,0
4069,110152.jpg,1,1,0
11040,149253.jpg,0,0,0
11377,096159.jpg,0,0,0
875,024407.jpg,0,1,0
6487,174717.jpg,1,1,0
4642,125927.jpg,1,1,0
7216,196075.jpg,1,1,0
11651,193283.jpg,0,0,0
10434,156089.jpg,0,0,0
352,009355.jpg,0,1,0
10963,096446.jpg,0,0,0
7728,087991.jpg,1,0,0
4758,129085.jpg,1,1,0
12447,144699.jpg,0,0,0
3099,085234.jpg,1,1,0
3501,095227.jpg,1,1,0
2764,076877.jpg,1,1,0
11003,006441.jpg,0,0,0
12023,123979.jpg,0,0,0
9259,181376.jpg,0,0,0
4451,120469.jpg,1,1,0
10657,020992.jpg,0,0,0
9194,009917.jpg,0,0,0
2143,059757.jpg,1,1,0
1695,046728.jpg,0,1,0
13975,121407.jpg,0,0,0
9095,084630.jpg,0,0,0
3455,093996.jpg,1,1,0
11022,055078.jpg,0,0,0
4832,131029.jpg,1,1,0
11786,045908.jpg,0,0,0
1921,052898.jpg,1,1,0
8934,007078.jpg,0,0,0
11622,066220.jpg,0,0,0
12683,146712.jpg,0,0,0
8630,069174.jpg,1,0,0
972,026541.jpg,1,1,0
7100,192297.jpg,1,1,0
14366,195580.jpg,0,0,0
8887,054729.jpg,0,0,0
8473,070270.jpg,1,0,0
759,021100.jpg,1,1,0
1183,032384.jpg,0,1,0
8942,071298.jpg,0,0,0
6756,180742.jpg,1,1,0
10494,013287.jpg,0,0,0
14730,106130.jpg,0,0,0
11947,051580.jpg,0,0,0
2877,079334.jpg,1,1,0
5411,147049.jpg,0,1,0
3173,086893.jpg,1,1,0
13607,058200.jpg,0,0,0
11392,020875.jpg,0,0,0
2906,079920.jpg,1,1,0
4571,123889.jpg,1,1,0
7693,108484.jpg,1,0,0
13741,120539.jpg,0,0,0
8738,076082.jpg,0,0,0
13172,119384.jpg,0,0,0
13596,043497.jpg,0,0,0
13765,007447.jpg,0,0,0
6239,168915.jpg,1,1,0
10025,117498.jpg,0,0,0
8356,157838.jpg,1,0,0
11884,168587.jpg,0,0,0
11204,174846.jpg,0,0,0
7092,191842.jpg,0,1,0
9677,035092.jpg,0,0,0
8506,193756.jpg,1,0,0
4398,119139.jpg,1,1,0
6497,175069.jpg,1,1,0
3514,095557.jpg,1,1,0
5263,142986.jpg,1,1,0
10030,016796.jpg,0,0,0
10495,127535.jpg,0,0,0
14436,177602.jpg,0,0,0
3923,106359.jpg,1,1,0
8790,107539.jpg,0,0,0
13974,189792.jpg,0,0,0
11014,183357.jpg,0,0,0
12615,149325.jpg,0,0,0
12090,168389.jpg,0,0,0
5735,156542.jpg,0,1,0
13067,016516.jpg,0,0,0
4742,128780.jpg,1,1,0
5962,162498.jpg,0,1,0
13178,141900.jpg,0,0,0
3559,096643.jpg,1,1,0
3808,103587.jpg,0,1,0
9173,121710.jpg,0,0,0
14389,174875.jpg,0,0,0
14280,100416.jpg,0,0,0
2362,065817.jpg,0,1,0
12824,013076.jpg,0,0,0
9448,059421.jpg,0,0,0
1363,037108.jpg,1,1,0
4714,127840.jpg,1,1,0
14572,161854.jpg,0,0,0
14633,045730.jpg,0,0,0
12345,085187.jpg,0,0,0
14554,146627.jpg,0,0,0
14007,020810.jpg,0,0,0
7966,038980.jpg,1,0,0
4422,119645.jpg,1,1,0
3928,106492.jpg,1,1,0
6813,182198.jpg,1,1,0
12120,096483.jpg,0,0,0
10937,131237.jpg,0,0,0
9960,074846.jpg,0,0,0
13447,075367.jpg,0,0,0
447,011889.jpg,1,1,0
2929,080520.jpg,1,1,0
2889,079591.jpg,1,1,0
624,017031.jpg,1,1,0
3792,103129.jpg,1,1,0
13991,003411.jpg,0,0,0
7747,061310.jpg,1,0,0
762,021141.jpg,0,1,0
599,016379.jpg,1,1,0
4050,109707.jpg,1,1,0
12242,071211.jpg,0,0,0
1105,030293.jpg,1,1,0
10381,082929.jpg,0,0,0
8822,020883.jpg,0,0,0
6051,164883.jpg,1,1,0
2646,073706.jpg,0,1,0
1597,044295.jpg,0,1,0
9820,166839.jpg,0,0,0
3753,101550.jpg,0,1,0
11409,157035.jpg,0,0,0
2253,063158.jpg,1,1,0
9744,192649.jpg,0,0,0
13798,154329.jpg,0,0,0
2199,061625.jpg,0,1,0
2680,074561.jpg,1,1,0
2756,076706.jpg,0,1,0
6596,177313.jpg,0,1,0
2651,073769.jpg,0,1,0
11122,023832.jpg,0,0,0
3571,096873.jpg,1,1,0
4514,122214.jpg,1,1,0
13442,183116.jpg,0,0,0
4448,120402.jpg,1,1,0
9059,197315.jpg,0,0,0
2917,080236.jpg,1,1,0
9973,057638.jpg,0,0,0
2751,076560.jpg,1,1,0
14558,138038.jpg,0,0,0
413,010909.jpg,0,1,0
9343,120828.jpg,0,0,0
9243,091346.jpg,0,0,0
14735,186782.jpg,0,0,0
5066,137830.jpg,0,1,0
4575,124025.jpg,1,1,0
10557,015294.jpg,0,0,0
10216,171077.jpg,0,0,0
7347,200869.jpg,0,1,0
6791,181626.jpg,1,1,0
8947,033288.jpg,0,0,0
9984,132957.jpg,0,0,0
10013,014037.jpg,0,0,0
9810,189179.jpg,0,0,0
4701,127456.jpg,1,1,0
13658,188034.jpg,0,0,0
7246,197041.jpg,1,1,0
5551,151153.jpg,1,1,0
14626,120349.jpg,0,0,0
6887,184598.jpg,1,1,0
1935,053362.jpg,1,1,0
9701,018948.jpg,0,0,0
11033,026059.jpg,0,0,0
14567,125866.jpg,0,0,0
3016,082938.jpg,1,1,0
11060,096388.jpg,0,0,0
6639,177999.jpg,1,1,0
5672,154781.jpg,1,1,0
1242,033768.jpg,1,1,0
5897,160825.jpg,1,1,0
8031,136795.jpg,1,0,0
974,026661.jpg,1,1,0
9245,110036.jpg,0,0,0
4768,129386.jpg,1,1,0
11418,010498.jpg,0,0,0
2456,068366.jpg,1,1,0
7571,030933.jpg,1,0,0
3045,083921.jpg,1,1,0
4345,117785.jpg,1,1,0
3623,098230.jpg,1,1,0
4623,125385.jpg,1,1,0
9022,066237.jpg,0,0,0
4353,117978.jpg,1,1,0
12475,169311.jpg,0,0,0
3801,103373.jpg,1,1,0
8644,099356.jpg,1,0,0
11388,086257.jpg,0,0,0
2404,067002.jpg,1,1,0
9300,056315.jpg,0,0,0
6072,165334.jpg,1,1,0
1003,027571.jpg,1,1,0
14639,105897.jpg,0,0,0
2123,059009.jpg,1,1,0
11838,139751.jpg,0,0,0
1843,050800.jpg,1,1,0
12103,113188.jpg,0,0,0
55,001189.jpg,1,1,0
11740,066455.jpg,0,0,0
13781,153434.jpg,0,0,0
6996,188250.jpg,1,1,0
12364,111090.jpg,0,0,0
12664,201076.jpg,0,0,0
8524,131332.jpg,1,0,0
4976,135258.jpg,1,1,0
6249,169015.jpg,1,1,0
12801,201226.jpg,0,0,0
12330,164453.jpg,0,0,0
14268,171496.jpg,0,0,0
3205,087740.jpg,1,1,0
11845,196578.jpg,0,0,0
12763,084111.jpg,0,0,0
14727,015464.jpg,0,0,0
2623,072909.jpg,1,1,0
4903,133183.jpg,1,1,0
13963,120137.jpg,0,0,0
10675,091657.jpg,0,0,0
12227,026944.jpg,0,0,0
11906,149166.jpg,0,0,0
6317,170746.jpg,1,1,0
13533,053097.jpg,0,0,0
14619,117620.jpg,0,0,0
6138,166589.jpg,1,1,0
13942,004496.jpg,0,0,0
582,015724.jpg,1,1,0
1727,047603.jpg,0,1,0
9632,021891.jpg,0,0,0
9296,076886.jpg,0,0,0
9552,132657.jpg,0,0,0
1543,042325.jpg,1,1,0
10839,050263.jpg,0,0,0
8232,065411.jpg,1,0,0
3600,097621.jpg,1,1,0
14610,060356.jpg,0,0,0
4882,132540.jpg,1,1,0
13637,134797.jpg,0,0,0
5091,138542.jpg,1,1,0
73,001577.jpg,1,1,0
9,000264.jpg,1,1,0
7075,191312.jpg,1,1,0
2416,067351.jpg,0,1,0
11390,167936.jpg,0,0,0
3143,086172.jpg,0,1,0
10208,016343.jpg,0,0,0
6907,185185.jpg,1,1,0
10183,087202.jpg,0,0,0
1768,048652.jpg,1,1,0
11064,026033.jpg,0,0,0
7575,172243.jpg,1,0,0
11615,105050.jpg,0,0,0
11915,001569.jpg,0,0,0
8789,053673.jpg,0,0,0
4136,111959.jpg,1,1,0
3742,101221.jpg,1,1,0
1288,034913.jpg,0,1,0
14622,191848.jpg,0,0,0
1791,049489.jpg,1,1,0
11509,027009.jpg,0,0,0
13392,127145.jpg,0,0,0
14195,010568.jpg,0,0,0
12054,082825.jpg,0,0,0
1090,029741.jpg,1,1,0
13824,024134.jpg,0,0,0
13236,031245.jpg,0,0,0
11475,132964.jpg,0,0,0
11052,020971.jpg,0,0,0
3144,086191.jpg,0,1,0
9623,011824.jpg,0,0,0
1205,033006.jpg,1,1,0
12434,006639.jpg,0,0,0
13229,146679.jpg,0,0,0
6612,177537.jpg,0,1,0
97,002141.jpg,1,1,0
2761,076809.jpg,1,1,0
5532,150505.jpg,1,1,0
4630,125623.jpg,1,1,0
1895,052235.jpg,1,1,0
13159,024030.jpg,0,0,0
10203,073957.jpg,0,0,0
10318,118121.jpg,0,0,0
1084,029652.jpg,1,1,0
8308,014593.jpg,1,0,0
12476,034759.jpg,0,0,0
12129,150637.jpg,0,0,0
786,021764.jpg,1,1,0
1380,037569.jpg,1,1,0
12270,183774.jpg,0,0,0
10917,042344.jpg,0,0,0
13448,042454.jpg,0,0,0
4649,126114.jpg,0,1,0
1631,045309.jpg,1,1,0
8574,147594.jpg,1,0,0
7184,195209.jpg,0,1,0
9970,118622.jpg,0,0,0
14206,065203.jpg,0,0,0
11531,064776.jpg,0,0,0
3758,101809.jpg,1,1,0
7111,192570.jpg,1,1,0
4972,135157.jpg,1,1,0
3841,104470.jpg,1,1,0
8359,058694.jpg,1,0,0
5569,151664.jpg,1,1,0
7422,115059.jpg,1,0,0
4315,116898.jpg,0,1,0
2490,069350.jpg,1,1,0
12725,100276.jpg,0,0,0
9237,083027.jpg,0,0,0
822,022835.jpg,1,1,0
6564,176484.jpg,1,1,0
36,000818.jpg,1,1,0
698,019326.jpg,1,1,0
11279,073365.jpg,0,0,0
8711,021160.jpg,0,0,0
10880,198599.jpg,0,0,0
3775,102404.jpg,1,1,0
13513,121680.jpg,0,0,0
537,014431.jpg,1,1,0
9878,168855.jpg,0,0,0
8002,086564.jpg,1,0,0
5051,137489.jpg,1,1,0
10055,061059.jpg,0,0,0
11991,091225.jpg,0,0,0
5481,149132.jpg,1,1,0
9020,201025.jpg,0,0,0
9262,052390.jpg,0,0,0
1625,045206.jpg,1,1,0
3631,098420.jpg,1,1,0
8056,073838.jpg,1,0,0
6669,178763.jpg,1,1,0
9686,151638.jpg,0,0,0
1178,032289.jpg,0,1,0
7605,088743.jpg,1,0,0
3355,091488.jpg,1,1,0
8153,193783.jpg,1,0,0
10492,117381.jpg,0,0,0
4612,125062.jpg,1,1,0
691,019084.jpg,1,1,0
927,025432.jpg,1,1,0
13457,158025.jpg,0,0,0
1883,051943.jpg,0,1,0
13336,198693.jpg,0,0,0
5407,146981.jpg,0,1,0
2228,062486.jpg,1,1,0
4950,134622.jpg,1,1,0
6890,184656.jpg,0,1,0
3796,103250.jpg,1,1,0
2237,062689.jpg,0,1,0
11985,042578.jpg,0,0,0
115,002632.jpg,1,1,0
3829,104116.jpg,1,1,0
1102,030207.jpg,1,1,0
7932,138209.jpg,1,0,0
1551,042584.jpg,0,1,0
924,025329.jpg,1,1,0
9340,197814.jpg,0,0,0
10706,047629.jpg,0,0,0
15,000383.jpg,1,1,0
367,009624.jpg,1,1,0
5804,158423.jpg,1,1,0
2769,076950.jpg,1,1,0
10367,050710.jpg,0,0,0
3847,104528.jpg,1,1,0
7970,145669.jpg,1,0,0
11669,187249.jpg,0,0,0
7271,197855.jpg,1,1,0
1159,031820.jpg,1,1,0
393,010276.jpg,1,1,0
7267,197723.jpg,1,1,0
13521,081583.jpg,0,0,0
5022,136602.jpg,1,1,0
1751,048391.jpg,1,1,0
5644,153786.jpg,1,1,0
2054,057025.jpg,1,1,0
7516,123878.jpg,1,0,0
9975,054576.jpg,0,0,0
805,022275.jpg,1,1,0
1979,054955.jpg,1,1,0
3131,085919.jpg,1,1,0
8478,155392.jpg,1,0,0
2812,078101.jpg,0,1,0
11062,176964.jpg,0,0,0
13173,186944.jpg,0,0,0
10045,197371.jpg,0,0,0
14434,171904.jpg,0,0,0
11055,031192.jpg,0,0,0
12868,202364.jpg,0,0,0
7818,084644.jpg,1,0,0
11079,017257.jpg,0,0,0
2938,080718.jpg,0,1,0
9828,105863.jpg,0,0,0
10095,049821.jpg,0,0,0
11527,088635.jpg,0,0,0
7056,190483.jpg,1,1,0
13606,052672.jpg,0,0,0
10758,100455.jpg,0,0,0
7115,192851.jpg,1,1,0
6287,170073.jpg,0,1,0
11452,129217.jpg,0,0,0
6068,165205.jpg,1,1,0
11045,182883.jpg,0,0,0
3954,107063.jpg,1,1,0
3760,101992.jpg,1,1,0
13650,157038.jpg,0,0,0
866,024310.jpg,0,1,0
7664,002374.jpg,1,0,0
6751,180701.jpg,1,1,0
4799,130022.jpg,1,1,0
486,013175.jpg,1,1,0
5341,145461.jpg,1,1,0
4890,132790.jpg,1,1,0
1958,054398.jpg,0,1,0
9821,127078.jpg,0,0,0
1277,034608.jpg,1,1,0
6140,166620.jpg,0,1,0
14172,132979.jpg,0,0,0
2401,066961.jpg,1,1,0
12420,144434.jpg,0,0,0
9401,168827.jpg,0,0,0
6136,166547.jpg,1,1,0
8313,040486.jpg,1,0,0
4881,132479.jpg,1,1,0
8233,018192.jpg,1,0,0
3833,104168.jpg,1,1,0
13100,042575.jpg,0,0,0
9197,155890.jpg,0,0,0
8937,046157.jpg,0,0,0
3427,093251.jpg,1,1,0
7807,090289.jpg,1,0,0
4281,116035.jpg,1,1,0
3430,093269.jpg,1,1,0
13070,120729.jpg,0,0,0
11469,144896.jpg,0,0,0
7942,021361.jpg,1,0,0
11006,119128.jpg,0,0,0
3389,092479.jpg,1,1,0
3232,088290.jpg,1,1,0
6191,167677.jpg,1,1,0
14176,123769.jpg,0,0,0
5926,161673.jpg,0,1,0
11300,134378.jpg,0,0,0
3093,085108.jpg,1,1,0
5221,142067.jpg,0,1,0
3731,100814.jpg,0,1,0
3900,105744.jpg,1,1,0
2264,063463.jpg,0,1,0
9288,180154.jpg,0,0,0
6514,175348.jpg,1,1,0
2657,073934.jpg,1,1,0
4871,132302.jpg,1,1,0
13106,010210.jpg,0,0,0
5226,142241.jpg,1,1,0
8415,127834.jpg,1,0,0
13550,062294.jpg,0,0,0
10790,137070.jpg,0,0,0
2912,080032.jpg,1,1,0
8538,175424.jpg,1,0,0
2891,079639.jpg,1,1,0
9507,200486.jpg,0,0,0
7165,194653.jpg,1,1,0
13802,095780.jpg,0,0,0
14194,024246.jpg,0,0,0
4322,117153.jpg,0,1,0
2909,079941.jpg,0,1,0
6087,165557.jpg,1,1,0
6002,163743.jpg,1,1,0
13134,067358.jpg,0,0,0
14518,179895.jpg,0,0,0
9123,035756.jpg,0,0,0
7763,161510.jpg,1,0,0
10272,100815.jpg,0,0,0
4410,119442.jpg,1,1,0
12783,065038.jpg,0,0,0
4861,131899.jpg,1,1,0
13232,058019.jpg,0,0,0
2285,063956.jpg,1,1,0
7480,108406.jpg,1,0,0
1010,027749.jpg,1,1,0
806,022296.jpg,1,1,0
11429,028183.jpg,0,0,0
2816,078177.jpg,1,1,0
942,025798.jpg,1,1,0
4024,109003.jpg,1,1,0
2661,074099.jpg,1,1,0
10800,161789.jpg,0,0,0
263,006483.jpg,1,1,0
1107,030343.jpg,1,1,0
4013,108536.jpg,0,1,0
9489,139653.jpg,0,0,0
10047,009888.jpg,0,0,0
8557,075735.jpg,1,0,0
12542,118559.jpg,0,0,0
9547,162133.jpg,0,0,0
8892,039938.jpg,0,0,0
2081,057697.jpg,1,1,0
2387,066653.jpg,1,1,0
14097,116106.jpg,0,0,0
3586,097320.jpg,1,1,0
7223,196431.jpg,0,1,0
6724,180104.jpg,1,1,0
7202,195633.jpg,1,1,0
12396,012375.jpg,0,0,0
8145,086596.jpg,1,0,0
11194,028051.jpg,0,0,0
9989,122444.jpg,0,0,0
13022,089615.jpg,0,0,0
7144,193995.jpg,1,1,0
14503,050436.jpg,0,0,0
13905,081859.jpg,0,0,0
2688,074784.jpg,1,1,0
7844,005653.jpg,1,0,0
10134,028465.jpg,0,0,0
3536,096018.jpg,1,1,0
6121,166267.jpg,1,1,0
13341,010254.jpg,0,0,0
5929,161742.jpg,1,1,0
7811,126298.jpg,1,0,0
359,009444.jpg,1,1,0
7637,099724.jpg,1,0,0
9551,097487.jpg,0,0,0
5028,136724.jpg,1,1,0
349,009184.jpg,1,1,0
12943,007140.jpg,0,0,0
9628,168732.jpg,0,0,0
9589,115872.jpg,0,0,0
12431,138800.jpg,0,0,0
14692,170343.jpg,0,0,0
14540,004765.jpg,0,0,0
11490,008690.jpg,0,0,0
12730,056641.jpg,0,0,0
10411,002894.jpg,0,0,0
9133,095203.jpg,0,0,0
11304,067661.jpg,0,0,0
3003,082559.jpg,1,1,0
5548,151146.jpg,1,1,0
12006,055733.jpg,0,0,0
6833,182782.jpg,1,1,0
3844,104499.jpg,1,1,0
12722,186525.jpg,0,0,0
3528,095806.jpg,1,1,0
5542,150827.jpg,1,1,0
2736,076222.jpg,1,1,0
6961,186868.jpg,1,1,0
12795,150658.jpg,0,0,0
12085,138647.jpg,0,0,0
7891,164003.jpg,1,0,0
3098,085211.jpg,1,1,0
2101,058404.jpg,1,1,0
8720,182071.jpg,0,0,0
4214,113987.jpg,1,1,0
14103,140790.jpg,0,0,0
3728,100662.jpg,1,1,0
1880,051838.jpg,1,1,0
5681,155056.jpg,1,1,0
1592,044221.jpg,1,1,0
9264,113376.jpg,0,0,0
2366,065888.jpg,0,1,0
3065,084358.jpg,1,1,0
2830,078507.jpg,1,1,0
2957,081348.jpg,1,1,0
7877,122340.jpg,1,0,0
1981,054984.jpg,0,1,0
11315,051867.jpg,0,0,0
13054,039547.jpg,0,0,0
8139,135632.jpg,1,0,0
13441,015484.jpg,0,0,0
9592,161153.jpg,0,0,0
3546,096294.jpg,1,1,0
4562,123732.jpg,1,1,0
6243,168969.jpg,1,1,0
2176,060937.jpg,1,1,0
4936,134276.jpg,1,1,0
6308,170560.jpg,0,1,0
799,022144.jpg,1,1,0
734,020452.jpg,1,1,0
4831,131023.jpg,1,1,0
6635,177941.jpg,1,1,0
5779,157871.jpg,1,1,0
13418,080029.jpg,0,0,0
1069,029222.jpg,1,1,0
5774,157830.jpg,0,1,0
4811,130397.jpg,1,1,0
9799,051093.jpg,0,0,0
3908,105904.jpg,1,1,0
2982,081842.jpg,1,1,0
12423,149848.jpg,0,0,0
10199,093822.jpg,0,0,0
3830,104131.jpg,1,1,0
1012,027839.jpg,1,1,0
7975,009516.jpg,1,0,0
4806,130248.jpg,1,1,0
4302,116510.jpg,1,1,0
4034,109280.jpg,1,1,0
3047,083937.jpg,1,1,0
13763,181115.jpg,0,0,0
2644,073679.jpg,0,1,0
2196,061561.jpg,1,1,0
13555,194036.jpg,0,0,0
11373,113952.jpg,0,0,0
916,025252.jpg,1,1,0
9287,000189.jpg,0,0,0
7731,040734.jpg,1,0,0
6628,177838.jpg,1,1,0
4815,130519.jpg,0,1,0
946,025931.jpg,1,1,0
2627,073022.jpg,1,1,0
7504,100373.jpg,1,0,0
7085,191679.jpg,0,1,0
9801,102233.jpg,0,0,0
5939,161950.jpg,1,1,0
14221,082963.jpg,0,0,0
7896,138839.jpg,1,0,0
7522,096823.jpg,1,0,0
14749,155568.jpg,0,0,0
7829,015352.jpg,1,0,0
2829,078491.jpg,1,1,0
9170,064518.jpg,0,0,0
14770,113054.jpg,0,0,0
11557,044167.jpg,0,0,0
692,019108.jpg,1,1,0
10358,112505.jpg,0,0,0
10913,151099.jpg,0,0,0
3447,093799.jpg,1,1,0
13989,049244.jpg,0,0,0
7618,113612.jpg,1,0,0
14748,131639.jpg,0,0,0
12956,137255.jpg,0,0,0
5270,143083.jpg,1,1,0
10560,177164.jpg,0,0,0
8092,040625.jpg,1,0,0
5179,140798.jpg,1,1,0
35,000817.jpg,0,1,0
7962,140337.jpg,1,0,0
12326,042327.jpg,0,0,0
14069,188275.jpg,0,0,0
3540,096152.jpg,1,1,0
13273,001989.jpg,0,0,0
14021,035329.jpg,0,0,0
9069,189559.jpg,0,0,0
4334,117505.jpg,0,1,0
11,000310.jpg,1,1,0
1217,033217.jpg,1,1,0
9505,169694.jpg,0,0,0
416,010964.jpg,1,1,0
8749,171810.jpg,0,0,0
12864,105642.jpg,0,0,0
106,002366.jpg,1,1,0
13990,133788.jpg,0,0,0
14213,065895.jpg,0,0,0
895,024797.jpg,1,1,0
463,012364.jpg,1,1,0
9257,150670.jpg,0,0,0
12498,057410.jpg,0,0,0
4559,123713.jpg,1,1,0
12209,077790.jpg,0,0,0
6570,176649.jpg,1,1,0
326,008507.jpg,1,1,0
2670,074337.jpg,1,1,0
4296,116333.jpg,1,1,0
5456,148186.jpg,1,1,0
13423,136604.jpg,0,0,0
2274,063688.jpg,0,1,0
4961,135007.jpg,1,1,0
10062,179346.jpg,0,0,0
11875,196199.jpg,0,0,0
5110,138858.jpg,0,1,0
7752,040376.jpg,1,0,0
10004,174344.jpg,0,0,0
1251,033874.jpg,1,1,0
13842,025947.jpg,0,0,0
11186,200419.jpg,0,0,0
5520,150147.jpg,1,1,0
14589,097404.jpg,0,0,0
2673,074387.jpg,1,1,0
1042,028544.jpg,0,1,0
1297,035270.jpg,1,1,0
6716,179933.jpg,1,1,0
